condicao,severidade,rotacao_manual,rotacao_calc,ax1_1h,ax2_1h,rad1_1h,rad2_1h,tg1_1h,tg2_1h,ax1_2h,ax2_2h,rad1_2h,rad2_2h,tg1_2h,tg2_2h,ax1_3h,ax2_3h,rad1_3h,rad2_3h,tg1_3h,tg2_3h,ax1_phase,ax2_phase,rad1_phase,rad2_phase,tg1_phase,tg2_phase,ax1_timestat_rms,ax2_timestat_rms,rad1_timestat_rms,rad2_timestat_rms,tg1_timestat_rms,tg2_timestat_rms,ax1_timestat_sra,ax2_timestat_sra,rad1_timestat_sra,rad2_timestat_sra,tg1_timestat_sra,tg2_timestat_sra,ax1_timestat_kurt,ax2_timestat_kurt,rad1_timestat_kurt,rad2_timestat_kurt,tg1_timestat_kurt,tg2_timestat_kurt,ax1_timestat_sqew,ax2_timestat_sqew,rad1_timestat_sqew,rad2_timestat_sqew,tg1_timestat_sqew,tg2_timestat_sqew,ax1_timestat_peak,ax2_timestat_peak,rad1_timestat_peak,rad2_timestat_peak,tg1_timestat_peak,tg2_timestat_peak,ax1_timestat_crest,ax2_timestat_crest,rad1_timestat_crest,rad2_timestat_crest,tg1_timestat_crest,tg2_timestat_crest,ax1_timestat_impulse,ax2_timestat_impulse,rad1_timestat_impulse,rad2_timestat_impulse,tg1_timestat_impulse,tg2_timestat_impulse,ax1_timestat_margin,ax2_timestat_margin,rad1_timestat_margin,rad2_timestat_margin,tg1_timestat_margin,tg2_timestat_margin,ax1_timestat_shape,ax2_timestat_shape,rad1_timestat_shape,rad2_timestat_shape,tg1_timestat_shape,tg2_timestat_shape,ax1_timestat_kurt_f,ax2_timestat_kurt_f,rad1_timestat_kurt_f,rad2_timestat_kurt_f,tg1_timestat_kurt_f,tg2_timestat_kurt_f,ax1_timestat_entropy,ax2_timestat_entropy,rad1_timestat_entropy,rad2_timestat_entropy,tg1_timestat_entropy,tg2_timestat_entropy,ax1_freqstat_fc,ax2_freqstat_fc,rad1_freqstat_fc,rad2_freqstat_fc,tg1_freqstat_fc,tg2_freqstat_fc,ax1_freqstat_rmsf,ax2_freqstat_rmsf,rad1_freqstat_rmsf,rad2_freqstat_rmsf,tg1_freqstat_rmsf,tg2_freqstat_rmsf,ax1_freqstat_rvf,ax2_freqstat_rvf,rad1_freqstat_rvf,rad2_freqstat_rvf,tg1_freqstat_rvf,tg2_freqstat_rvf
vertical-misalignment,0.63,37.2736,36.4,0.0932781170173746,0.0173179039195153,0.0585687600691368,0.0034010527714549,0.0277753223438763,0.0990204456574228,0.0300719504775436,0.0134198669697887,0.014732782320542,0.0026668808108652,0.0042698539223437,0.02366527226848,0.1051135944619927,0.0188750865532665,0.0200950492534144,0.0031902752333063,0.0053539165421094,0.019519467230946,1.169023260889302,0.9650550345774932,0.6411545826902378,1.468268209004577,1.6874919612525845,2.177043905653884,72.81673996600685,21.08300521006525,31.2823260630048,5.172132875149868,13.602927790206705,63.55181229842251,0.2997325689898907,0.0922406717198661,0.1286323925808066,0.0225406375055299,0.0570550363596827,0.2736045214606694,0.3025491528018831,0.1138772614131071,1.201903106544474,-0.1876302980965838,0.2151609252933526,-0.1137829893422175,0.0684968676571506,-0.463407215642719,-0.5425730676558703,-0.2087825855077647,-0.2370842810608241,-0.0648242978703505,3.715360987594755,0.8800935031124564,1.867128223004658,0.2097793302284122,0.6692946302286792,2.8101670272877324,0.0275991193239964,0.0247722011114309,0.0376001852275541,0.0224796457975119,0.0250375679101754,0.0234377009959192,5.598481030420039,4.842107569801787,7.672198891589999,4.3999013792251365,5.022552020139338,4.620269172921502,6.704903313907222,5.662062465061156,9.14405174869795,5.158137830951417,5.969398147035146,5.444019588738134,202.8499882440945,195.4653745955355,204.04683767269464,195.7282342817036,200.6006349401908,197.12979416052576,1.0761455524800376e-08,5.763774086269019e-07,1.2550854757987413e-06,-0.0002621949205994,6.283966087957845e-06,-6.975343196649122e-09,3.013944005285021,3.1888513883529868,2.8421394469785097,3.23733343469686,3.051149820265154,3.1486979424010797,782.2883204062568,411.5544591125688,928.8776579979348,595.8475117376404,1019.8424459148569,688.4024166818417,974.3224996985796,654.0032265786205,1090.1138288803645,836.4151033649979,1194.217912192731,978.6390797833452,580.8005829670336,508.2746772757888,570.5562692570118,586.9888992929448,621.3515971753575,695.5836119301493
vertical-misalignment,0.63,38.7072,37.8,0.0694097516218783,0.0086112137776762,0.0517568072997131,0.0016456756737435,0.0226667355943872,0.0757660853091138,0.0229636215445687,0.0142459937139748,0.0150045259192821,0.0025484408942691,0.0031247903954394,0.0281570757751156,0.1130950538518307,0.0158891107807085,0.0200806845297248,0.002628540597576,0.0070134742302548,0.0123052606052515,1.2501113936491748,0.8404712641649705,0.6421092341703485,1.000323983505868,1.653076389706014,2.117906215551396,75.44555744190046,20.34827998855189,33.33203061286277,5.076106330525889,14.04873643100175,70.68023223138971,0.3091617984041588,0.0893858559883754,0.1369605612881416,0.0224014613169897,0.0587242508679592,0.3097525736862076,0.3154271441269749,-0.1398467974396897,1.3060311184822608,-0.330466949147977,0.2525129386326052,-0.281947685739397,0.1435489661828043,-0.2991148566217008,-0.5922783499141102,-0.1189133858277211,-0.1924151975695044,0.1429878805971124,3.569398838833499,0.8690841370217772,2.2093884446110543,0.2095519104118251,0.6619278820237615,2.9182285071381564,0.0249146577222505,0.0248878227243285,0.0432524579402691,0.02187824824478,0.0250907518836787,0.0216444380938326,5.069193720193141,4.852639306110585,8.823031223189687,4.249857632030891,5.045751214869997,4.2252640102760965,6.079988698578014,5.665598650931323,10.526331365666188,4.957547761936301,6.002517781998455,4.938890072112248,203.46230627386865,194.9804673498817,203.98912901953744,194.25036156836128,201.10004029620967,195.21246021535867,9.735637097574675e-09,-8.157211184196842e-07,1.0580505975753411e-06,-0.000497743030762,6.482381358808841e-06,-1.1297352064156024e-08,3.087617448462633,3.185085413116057,2.735029237292082,3.22131557484861,3.0954476758232627,3.2269364850563496,765.1883734709402,420.6006884867365,901.4056891019704,589.4782559312598,961.5709188223852,676.937846193745,957.2185208751048,655.2252292710283,1068.375266112775,824.6644362664172,1147.37241301999,964.605447879138,575.1122062791057,502.4093569170013,573.4923651594191,576.7034057701132,625.9750971359715,687.181797247778
vertical-misalignment,0.63,39.7312,38.8,0.077421269883983,0.0151523173740406,0.0562110817955743,0.0028035572353409,0.025185886498911,0.0771646917046898,0.0202900992247385,0.0156253631832965,0.013527780514641,0.0033788321530895,0.0027578884652057,0.024591083118126,0.111626704505559,0.0153011444552229,0.0197098508046132,0.0026469671244716,0.0074290519984599,0.0234174035368032,1.312695306719418,0.5990102432670814,0.6266492310250136,0.7342651973040829,1.586471698506402,2.1531812491146587,80.22606488952844,28.412434286780847,35.174138449842694,5.989673367302584,14.871541680687889,131.28192389847254,0.3221829950846027,0.1250421636902544,0.1471322605952619,0.0261599733464421,0.0631545854572038,0.5836201652208332,0.4969938313899562,0.1232489882802028,0.9200527055894012,-0.1328570572338501,0.1462305401937427,-0.6490111478586345,0.1266387276286562,-0.5896735599821421,-0.5365270357681173,-0.2703529435745201,-0.2017543011588188,-0.221545323444813,4.030033729427291,1.2349019055124633,2.209860884064581,0.2827015611612438,0.7519517316602469,4.2680309981174265,0.0266083673006084,0.0282175047577377,0.0397956944529113,0.029118743438293,0.0287004305233822,0.0172369713975429,5.478390203782581,5.497278059010632,8.033619780275487,5.6918117190273705,5.717848692020775,3.3154572684441184,6.62568985399888,6.411661282926391,9.513748111604947,6.667123079671697,6.758331888210976,3.8773553453145855,205.88975422243587,194.8180076944325,201.8715816049233,195.4690019879861,199.22518888218215,192.345696467114,1.199745242719656e-08,1.8912528078882265e-07,6.010613909120684e-07,-0.0001032219524224,2.9896070828522754e-06,-2.184904335268753e-09,3.024040208685179,3.1331657078423443,2.7928715464314533,3.081508999391464,3.026070544583168,3.4258030247650417,776.1607788519367,400.3690369932729,910.5205665739852,571.4820154965292,966.8671430998868,623.7141332862514,967.176345626919,644.9993765195514,1075.695314820148,813.1335277443197,1154.7367272156505,931.01673153559,577.0654459523603,505.6963811692639,572.7763160011125,578.4413884793751,631.3357559766234,691.211135860956
vertical-misalignment,0.63,40.3456,39.400000000000006,0.0877465972106604,0.0154754092860991,0.0632573800897492,0.0027006326146555,0.0282307339581202,0.0873102498337415,0.0218097524126499,0.0171311123702534,0.0147509663712301,0.0029050360635988,0.0027577914011603,0.0277148982647913,0.1093988179048291,0.0131989176172117,0.0147371507014536,0.0025262011398528,0.0060532162386896,0.0286572992769911,1.2517576800317258,0.2953671830565632,0.6328428519004233,0.4304106829252727,1.5222039625955175,2.0859882779193697,80.4317494279356,31.06868346878045,36.619787917021775,6.39361269082832,16.657193379146236,148.022968592849,0.3260886157693144,0.1340842803590559,0.1536392007463556,0.0276377357661796,0.0710518275183102,0.6672745233216152,0.4692435645628414,0.2402137372452704,0.7315876299013357,-0.0396542332400109,-0.0030809589653535,-0.617735960265505,0.056956197314072,-0.5217524512842969,-0.4558544348032349,-0.2344931216625444,0.0927121042441534,-0.25802872041823,3.974417343005439,1.4410696815332988,2.0660470888351696,0.297079844616328,0.8373784628514075,4.908489905553759,0.024933265140867,0.026593174208105,0.0346485127765507,0.0246331514971754,0.0259173202050078,0.0176642040414211,5.107350260315698,5.251570712777873,6.970934546641628,4.847431279862071,5.142705021991871,3.390455565677803,6.149942185191768,6.161907344315687,8.258446954642878,5.698543157075997,6.075984666443893,3.918489060582214,204.84081132015345,197.47814501878128,201.1900075364674,196.78486045189572,198.42734439026552,191.9393343582,1.1212133639550348e-08,2.578139650369836e-07,4.068207110294645e-07,-2.373035633910335e-05,-4.002013999349317e-08,-1.286727091089487e-09,3.043593289100352,3.087856401656195,2.90456090594406,3.105251380705141,3.0350400927626957,3.413045538252009,775.9599112377957,389.92855709906354,912.6311059270984,567.361151226724,982.563875553168,617.255019895201,968.8885689931324,634.6057149444844,1075.643005533367,809.8706491127389,1170.8126653467168,931.5225176756952,580.1993409832452,500.6796718450255,569.3086507748993,577.9202301122322,636.6871506432506,697.66069213554
vertical-misalignment,0.63,41.3696,40.400000000000006,0.0582416741648027,0.0134388319825956,0.0501929437064142,0.0024849286961358,0.0199161720819976,0.0761309442855613,0.0260914550033028,0.0207888300923509,0.0182231302378713,0.0034671240743832,0.0028624082647917,0.0298317293161817,0.1093428898622814,0.0152415595040454,0.0132586289836047,0.0027409447528473,0.005209549007023,0.0072985177875157,1.1778281499740824,0.3783794203758908,0.6837572376451292,0.537370378522766,1.4401966542309672,1.992519147479887,80.98072607171541,26.193122531687,39.1116552645614,5.763807950449929,16.915228621591066,80.42184061571595,0.3282403769944442,0.1123994585961616,0.1632562185530988,0.0250850239757408,0.0741106282262331,0.3562257340063585,0.4309970997561438,-0.0364604909481904,0.5190229995502387,-0.2150079216610048,-0.3473570245016848,-0.4749375288616111,0.1367558302419166,-0.294003370206833,-0.1443660822366237,-0.127199513777838,0.0498678503310089,0.0141615735518032,4.0052092442288485,1.169277542317562,2.2540137410633507,0.2492788373755877,0.8182182959118225,3.14723142736408,0.0256107971129503,0.0254077362853549,0.0334593760020346,0.0226004515180468,0.0277297363950035,0.0203342285710969,5.243595875462287,5.018299890540454,6.738749291270652,4.426759917444001,5.404320787574715,3.936477064341323,6.318482096787299,5.920917752515029,8.01593710277737,5.1929255586700735,6.329116915674802,4.590673646163652,204.74161160766127,197.5107043846724,201.40092543449936,195.8704193988852,194.89261313528007,193.588709332039,1.0021845019985807e-08,-7.74592725268976e-08,2.2180014098498006e-07,-0.0001948123361044,-4.242917604370925e-06,-1.1353779455672448e-08,3.042334875420876,3.1447513747855216,2.8910874467529664,3.18082584810323,3.068665917285149,3.2744731098105504,773.6340892121835,413.67545647981,885.9863541422175,567.8261629211563,964.104667142599,684.3551196782593,970.8318120093484,656.4645476865367,1055.2381428230772,807.1213939378323,1156.7328184619112,975.124650954246,586.5191413911316,509.72376742262094,573.1978003643055,573.6012493486969,639.1658658757483,694.6410260478399
vertical-misalignment,0.63,42.3936,41.400000000000006,0.0709797060172627,0.0163577067796883,0.0758248402726091,0.0029443042446058,0.0261894085846452,0.1095970644045968,0.0226043179287415,0.0179885772764574,0.015989512190878,0.0031285447132728,0.0027921776622779,0.0292110881893296,0.085632072426892,0.0118188284554312,0.0183816221048434,0.0020990496071228,0.006009219605914,0.0119854039389085,1.200301496595907,0.0531719487554212,0.7313239644666497,0.3011720273625219,1.3927896464205478,1.864859207008913,77.91945308356452,20.101505857163662,35.80493015396842,5.027360736882913,15.873058850218476,57.14956959215054,0.3220191737129565,0.0866667073051157,0.1498155845395332,0.0220390188156655,0.067386098663408,0.2459316744004086,0.2159846479500404,0.2209508471819123,0.2893563773925871,-0.3039770528462551,-0.06518626249072,-0.1263699954881105,0.116274854142923,-0.4789985306449789,-0.1021175218369059,-0.1687634579400188,0.0094702912640563,0.0969871940502092,3.597634911616228,1.0092494555068172,1.9569894735382252,0.2108426835767438,0.7501287173176329,2.520612942679561,0.0237068852518844,0.030936142570504,0.0302400446854089,0.0235727077409381,0.0254122879839073,0.0233840646381715,4.793062457061087,6.111736668438538,6.075825241588715,4.59367321787153,5.047985675620396,4.612980408276162,5.73638989207596,7.175339532511927,7.227169931231261,5.3772133119906105,5.985963732699351,5.4339858118914615,202.1801854665869,197.559752464606,200.91984998025995,194.87253090970967,198.6434939985372,197.27025560586472,5.859213194188593e-09,1.3532601710974326e-06,1.7606042064770126e-07,-0.0004758615380397,-1.0268655294913152e-06,-1.1846556065597538e-08,3.1161416567350275,3.014114690424453,2.9498571122561525,3.2047384789386757,3.0962343254328646,3.1613095761289367,789.716427707374,425.77456218022405,919.3382702253406,589.8003823844267,992.3025303576342,732.0097523289919,986.3201889530548,663.5332535099686,1081.9204763169782,826.4050810856044,1172.9787405991456,1014.3157439664556,590.9107199446408,508.91295986029166,570.4113094715387,578.8616993577035,625.4716733341278,702.1382705375574
vertical-misalignment,0.63,43.008,42.0,0.0642702135092404,0.0137116061120332,0.0801131236606338,0.0025574305882642,0.0227866974009065,0.1201678883778239,0.0188865964496827,0.0154033727110214,0.0142830836150485,0.0025967008614627,0.0020900682625587,0.0276079844618525,0.080519825554894,0.0113782383717658,0.0170811927175086,0.0019110423135216,0.006376482875359,0.013831003204614,1.212309928431009,0.0252450105830785,0.7562349911932355,0.3159764219796764,1.35887042167169,1.7768486632313396,78.72025429806706,20.001601003610705,37.8091068410125,4.977708517539173,15.336599050483288,66.06826531283417,0.3288923066535344,0.0870093119227418,0.157773954297078,0.0218881491076173,0.0652856523880283,0.2859698394258109,0.1089852462063336,0.138752804561792,0.3325730655978742,-0.2523943965125168,-0.0691021625257559,-0.167902615681462,0.0563813934659774,-0.4703163429538191,-0.160058250164768,-0.1716572902667125,0.0022999574772415,0.0802031604042134,3.731194119137727,0.8990433303704548,1.9795042148073756,0.2162401297138864,0.7308679607283415,2.930665968427066,0.0238549091531619,0.0266754137623723,0.0285936241752343,0.0239855348957926,0.0249304714605328,0.022744646853598,4.789887892792804,5.239505737489999,5.756634095741951,4.667395632757696,4.94630403214423,4.473105508279917,5.709663852892723,6.132113573716721,6.852204448001296,5.454686952354966,5.85654934804361,5.254747723702093,200.79254387593892,196.41703720752452,201.3257941862412,194.5921011574524,198.40395076261044,196.6662985392674,2.8380611986790087e-09,8.669274043967015e-07,1.6274265650744546e-07,-0.0004111136167923,-1.2490372294130409e-06,-8.812230438336394e-09,3.0920369470601687,3.1227118195489147,2.991349264364703,3.1713571539333247,3.0873697014332318,3.1583833267281376,787.8025359684862,424.15397905337335,925.6290593215704,593.6247073786859,1013.4967700111376,718.0540079505388,983.4473021808024,665.203296861197,1086.1201387495917,831.0972494110323,1192.4742801159728,1008.530632139445,588.6728807141706,512.4342184204685,568.2145724432783,581.6634291135666,628.3464059856623,708.1895774647888
vertical-misalignment,0.63,44.4416,43.400000000000006,0.059760927710416,0.0108557095981308,0.1020069525480056,0.0023842165708069,0.019239596858277,0.1296105671124071,0.0253729177136947,0.0171195079752954,0.0135351767430514,0.002889950695761,0.003796872652323,0.0313662993457928,0.0766351880019331,0.0105760946513516,0.0138915637738427,0.0016626533121885,0.0070818185437823,0.0091464983931148,1.7730741484319474,-0.1505533166380527,0.6140230373903003,0.2307657251441889,1.7672908018287492,1.3008481787321289,83.30766601674222,23.84429602106711,42.18646256532269,5.38728374443388,15.877504436116858,66.51455562309279,0.3498007650590489,0.1000758924294264,0.1783516858645462,0.0233762373876605,0.0674576448670688,0.2824888907634661,0.0772981071550797,0.6129783712789743,0.2187838137686268,0.0156032766421549,0.0496689406174506,-0.0087039359551108,0.0337215955815322,-0.6056974361098766,-0.0243161849286402,-0.2449800950185321,0.0963255919416332,0.2082083039542742,3.933286627371821,1.168976946981627,2.201706910766108,0.2562710459292745,1.0707043611605516,3.080103293022744,0.0237936171325532,0.0312273773792857,0.0266101675180371,0.0278306549319266,0.0455345860479479,0.0256101193894565,4.764972704080735,6.266214167518014,5.312233335129411,5.467250497688361,9.049231750389684,5.094361250282149,5.666627713276649,7.440301676233887,6.294242919067337,6.413848063968615,10.71747454862565,6.030133454240452,200.2626451260132,200.66411890467057,199.63171338656983,196.44706569289016,198.73315068376476,198.9198555778484,1.6048298370897336e-09,1.896300377330054e-06,6.907529484933719e-08,1.8524069765361207e-05,7.815484859284919e-07,-4.4468134539250134e-10,3.096930449808774,3.0306402120206326,2.9962975952781004,3.081236737658569,2.741122244481562,3.111448940901344,788.9571048110794,427.626203951158,932.831837786252,580.4738327634673,1004.6046548672042,760.2624778654616,987.2594913883396,666.3648846167276,1093.4104114874583,818.4416290208673,1188.7045282154736,1034.8405421293703,593.4879864870751,511.0557593302197,570.4130874738913,576.9721220225647,635.4431074605473,702.0654616091564
vertical-misalignment,0.63,45.2608,44.2,0.0542403559218839,0.0026584709726867,0.0833332698813058,0.0011227530616355,0.0172676818396322,0.0994114818554805,0.0286506600201633,0.0179157523328906,0.0152534580513367,0.0030008003251112,0.0063174820071921,0.0360831029488526,0.1001266175556678,0.0113909781050058,0.0220280459609735,0.0017824933488014,0.0114314872362641,0.0202097753916812,1.8952602383560064,0.0319576388438761,0.5417132243671761,0.5858941780362387,1.9157853695351288,1.2077210280656927,83.6967250133835,20.308265798948423,44.2852681585594,4.968439786388737,15.962678081505958,61.361169553454005,0.3491186741630106,0.0850694020102754,0.1893137748528207,0.0218566208663835,0.0683070788775061,0.2601238071834498,0.2214687778917121,0.737163983466774,0.1327456483408449,-0.2916093076174575,0.0067782466860384,0.1600485876856079,0.0874274979623657,-0.5807714047063103,-0.0446693366244017,-0.1544901714174593,0.0643431971348331,-0.1940263538373939,4.020964726960818,1.0234143043006787,2.19028240498481,0.2072608609062897,0.7886456523427814,2.818791883836382,0.0250130137301138,0.0326395083505983,0.0256741790388208,0.0231348312943624,0.0250611509822679,0.0245561508101582,5.033763433234082,6.560880355419447,5.095547031949884,4.500011928148668,4.960261951786977,4.897818821723248,5.996549273522452,7.791894564521367,6.005838214197466,5.259002155776539,5.856539205831798,5.79260372111829,201.2457789991856,201.01039160717536,198.46971637321383,194.51241597103157,197.92634246115108,199.4538500593156,4.5131383836107205e-09,4.333838791530743e-06,3.4513037063413685e-08,-0.0004785433199282,1.0439852170582085e-07,1.1289568192699392e-08,3.0780366338534964,3.005840405307695,3.0483736937024037,3.211647073787616,3.052006987505667,3.121567261401016,786.5433077778866,439.38805181152446,915.9020758491836,592.8310318993196,983.2888439788022,763.8249401322875,984.547584769406,675.1296049693749,1086.327731945683,827.6789496657002,1169.0189746200351,1045.1532999025883,592.1854200038123,512.5798702947446,584.1500908579983,577.5844625134099,632.256603230452,713.3841049036467
vertical-misalignment,0.63,46.4896,45.400000000000006,0.0728503473386864,0.0048309764103442,0.0952508690130661,0.00181439630374,0.0228983359900524,0.1075535717418419,0.0243361372233099,0.0121456404398386,0.0119683674170091,0.0019807009014342,0.0085177175908019,0.0327179788364506,0.1187429353730347,0.0130711235024226,0.0208773904152074,0.0019874260033267,0.0086491896096288,0.019881261738773,1.9606106981172533,1.2501000030931853,0.4408571036691728,0.9600729593001912,2.011343141973667,1.0380619594484262,85.05794915076355,17.440856414796535,47.25678282992822,4.751691990203472,17.59183816367255,60.40132370492041,0.3555909768932026,0.0742938649601319,0.197453679127151,0.020982426776418,0.0734630892569663,0.2619447101415424,0.0365583694180617,0.1652163290141883,0.7212961759100174,-0.3493336684219765,0.1847813334974191,-0.1261089646460056,0.0238253406807763,-0.2689087758613043,-0.2003525049916931,-0.10477859010793,0.1120552120644108,0.094243392657898,3.942838906239434,0.8169925093491741,2.5453386992807445,0.1950028152251538,0.9026930113558946,2.923687422430388,0.0237872590289241,0.0255842785046591,0.0288993358869924,0.0205447354475806,0.0277673614343485,0.0264491793757824,4.771968680852058,5.083587032965979,5.83629848957449,3.988125784420157,5.577828739351693,5.195286864952948,5.689951659054446,6.006037350666507,6.91650642306499,4.652572169432529,6.649311014904547,6.098865078599563,200.6102794378108,198.69964408182165,201.95268543182675,194.1191111755006,200.8771612145997,196.4252573261269,6.984369199264596e-10,1.7855899852731782e-06,1.446295453327833e-07,-0.0006852472774398,1.9293597434690927e-06,-9.474583655116666e-09,3.114266943981228,3.0957947658754064,2.9557532479455584,3.228914085811987,3.01340242079489,3.068789763632505,798.2322465194087,445.8463597705385,916.7948356573368,605.6395459002177,974.0591418855726,751.3249432368849,999.5654840741612,687.5001551976869,1082.2058269622837,842.4120653700223,1157.3367088847683,1024.1947484936006,601.6281555653705,523.3330554018186,575.0275482297849,585.5414830076218,625.009636598805,696.0500790258999
vertical-misalignment,0.63,47.3088,46.2,0.0929232677949657,0.0049742968473958,0.11012780271022,0.0018398525524215,0.0305646211406077,0.1077845796536644,0.024518266871588,0.0172992665689661,0.0125317083130435,0.0028207825727528,0.0111934845121211,0.034554989710317,0.0965312153896801,0.0154062271061035,0.0169600414742181,0.0023386990600514,0.0055502931569208,0.0200741420046745,1.943607377056498,1.171048002560329,0.3649294071520457,0.8302841162823444,1.9845078699789576,0.865081535862883,81.64634230342797,24.81251212499355,49.99892117008301,5.551363574584418,18.46507990775402,63.09509883381947,0.3407172799707694,0.1088099295843077,0.2047550180484111,0.0243889518100495,0.0776671259145183,0.2699482807492488,0.0676133854195653,-0.1723257815821011,1.315728634297315,-0.3137031621268518,0.2392003756482745,-0.0722086928123677,0.0161042590192806,-0.2588274088761709,-0.3974296587568263,-0.1193442981255756,0.1373480374162649,-0.0192780165305453,3.8360856418986526,1.056631493503975,3.020253049898839,0.2416297029537743,1.1199840024726635,3.1810480781974144,0.0238971254314805,0.0252397600091967,0.0372744128934276,0.0239848706408708,0.0363549765397384,0.0279086994357132,4.798802325509456,4.922860391342123,7.634741259176682,4.671150304993187,7.283490728684135,5.524839166732578,5.726486438298648,5.755557913259042,9.10200125829873,5.459387441242369,8.64326494570732,6.523109331655141,200.8108606731344,195.0438668809986,204.8252585763157,194.75403369628455,200.3437059221532,197.9611833743405,1.5215483169497063e-09,-4.546396530192229e-07,2.1053475139456226e-07,-0.000330308850522,2.057581714499588e-06,-4.55624409863343e-09,3.1003643660949924,3.1872810401988234,2.829319600500302,3.171705850656509,2.8458991445640582,3.031692656497492,779.1691404622374,422.52647210558257,947.7261080612192,582.2063501305207,993.7190359459868,776.6481298764198,979.5253713106682,666.6689666612173,1109.8251238397158,822.3129247334938,1182.0746335980475,1046.3816170406733,593.603742906529,515.6732409958322,577.5179907197482,580.7187891324426,640.174130213442,701.2361733682274
vertical-misalignment,0.63,47.9232,46.8,0.1032335521575004,0.0066413726549542,0.1110658160846724,0.0021265980686132,0.0332932314602056,0.1025310232680699,0.023333278426246,0.0176003063881355,0.0145087160846795,0.0028017793933719,0.0133681876755577,0.0348978206496458,0.118078183893869,0.0174289181033095,0.0185186313000509,0.0023981311205512,0.006647690558125,0.0278457963662232,1.901085043759732,0.0529674290011527,0.3357371049272313,0.2030372393938582,1.9566212721114316,0.7033880022013753,81.98164527798433,20.25818089810408,51.8428490807058,4.935447376068467,18.955739779379307,74.44719641352577,0.3417537262014956,0.0838871670602499,0.2093907878611087,0.0215872912997368,0.0800216667719228,0.315182028033066,0.150155810945868,0.4574491475708879,1.5359860122484856,-0.1989537566886374,0.1731641491421585,-0.0355456950164412,0.063809473951532,0.0869323742149262,-0.4795725944696468,-0.0289599362463066,0.0736457808542096,0.0685680258541112,3.8235829967746335,0.9561248205982402,3.219203937659689,0.2278555340719078,0.8838650544740196,3.2293303896980783,0.0233446275910108,0.0252609227378804,0.0389405565653881,0.0240927056833099,0.0233660934848006,0.0248010133251509,4.695806902275265,5.115208893894098,8.034861055584784,4.705517168510111,4.670765079549202,4.940022657215244,5.600029587342423,6.100341213209268,9.64125221438677,5.5082538793800175,5.535020771573566,5.858093882428725,201.15150194486063,202.49493444764352,206.33657462221475,195.30878890741735,199.894992399456,199.1863232542002,3.3241118180765642e-09,2.7160705279020224e-06,2.1263356379228315e-07,-0.000335309641632,1.3412045887680413e-06,-1.1571605537140163e-09,3.1079393573184118,3.0688711327907643,2.799533789978624,3.1031354404216454,3.108875637787211,3.131251159148823,812.1533657184634,444.82087201993744,957.2752212691896,597.0114698173413,1016.66550938065,790.9054720096059,1008.884318601377,692.6644984543457,1109.791951840218,833.385939615195,1191.5950380209508,1059.5789612265207,598.5436315524013,530.9599789385568,561.4822589479963,581.4717785540751,621.5223058522796,705.107161656393
vertical-misalignment,0.63,49.5616,48.400000000000006,0.0900230869030379,0.0037217336072211,0.0818644735793581,0.0011182855702426,0.0294863102609323,0.0609203558169836,0.0198999294758539,0.0198756809176708,0.0112284216915572,0.0031388073458777,0.0140119110631268,0.0286502385994574,0.1055228750871606,0.0245047761560669,0.016895270536219,0.0032216029816589,0.0067312637090195,0.0379206475521386,1.80812418558164,1.2562956283377036,0.2573497249687292,0.7853637354639952,1.8622056569194176,0.6819471370515842,83.17227568113631,24.22442203176663,55.42525005090754,5.445456518338075,21.113979730864887,63.05944291797445,0.3467577345931493,0.1038145907259576,0.2241032732121207,0.023735887082818,0.0887073166966316,0.2718127303622785,0.0986415292991909,0.0110010855443993,1.2584521765216476,-0.2233637073946131,0.2290348907402881,0.0561237625585415,0.0510152653300555,-0.1825488640094484,-0.4870301243867201,-0.1139059858421114,-0.0071022346624768,0.5358889997072422,3.8737391230380807,1.1533634145152845,3.1009330637179406,0.2373202128085632,1.0052028459143572,2.776631206713618,0.0236535989169167,0.0252258548934897,0.0364891004304458,0.0220001808140963,0.0239600460029725,0.0249804597697565,4.7537593963254885,4.992253086717378,7.507986846218099,4.30587157000354,4.80537709952158,4.9278536020068175,5.673481666608199,5.886280057348497,9.024488962175298,5.047253030852954,5.702933472640628,5.795364605683423,200.97404259804492,197.9022359319832,205.75971338426237,195.7198264136361,200.55792459352568,197.2683308244347,2.061320199983978e-09,3.1946394144595665e-08,1.333540075967098e-07,-0.0002540243981775,1.15244775378071e-06,3.549329016374259e-09,3.10794921061494,3.087107290071492,2.907521744149712,3.173347509254568,3.087350024567236,3.1335437965464363,774.507166787516,436.0505387628147,903.805320803432,579.9199342547337,932.7607575557302,779.4047195426936,973.7180887024598,676.5718012600735,1068.89184820902,817.855793562558,1123.80202249813,1044.065724029551,590.1402925247066,517.3097040506386,570.6712935264047,576.6983344156864,626.8080686581403,694.6952707827551
